pct_escrutado,cargo,dept,seats,partido,votes
31.059,diputado,San Martín,4,UN CAMINO DIFERENTE,105
31.059,diputado,San Martín,4,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,86
31.059,diputado,San Martín,4,SALVEMOS AL PERÚ,76
31.059,diputado,San Martín,4,FUERZA Y LIBERTAD,62
31.059,diputado,San Martín,4,PARTIDO DEMOCRATICO FEDERAL,48
31.059,diputado,Tacna,2,ALIANZA ELECTORAL VENCEREMOS,0
31.059,diputado,Tacna,2,PARTIDO CÍVICO OBRAS,0
31.059,diputado,Tacna,2,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0
31.059,diputado,Tacna,2,PARTIDO DEMÓCRATA VERDE,0
31.059,diputado,Tacna,2,PARTIDO DEL BUEN GOBIERNO,0
31.059,diputado,Tacna,2,PARTIDO POLÍTICO PERÚ ACCIÓN,0
31.059,diputado,Tacna,2,PROGRESEMOS,0
31.059,diputado,Tacna,2,PARTIDO SICREO,0
31.059,diputado,Tacna,2,PARTIDO PAÍS PARA TODOS,0
31.059,diputado,Tacna,2,PARTIDO FRENTE DE LA ESPERANZA 2021,0
31.059,diputado,Tacna,2,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0
31.059,diputado,Tacna,2,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",0
31.059,diputado,Tacna,2,JUNTOS POR EL PERÚ,0
31.059,diputado,Tacna,2,PODEMOS PERÚ,0
31.059,diputado,Tacna,2,PARTIDO DEMOCRATICO FEDERAL,0
31.059,diputado,Tacna,2,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0
31.059,diputado,Tacna,2,FUERZA POPULAR,0
31.059,diputado,Tacna,2,ALIANZA PARA EL PROGRESO,0
31.059,diputado,Tacna,2,PARTIDO POLÍTICO COOPERACIÓN POPULAR,0
31.059,diputado,Tacna,2,AHORA NACIÓN - AN,0
31.059,diputado,Tacna,2,LIBERTAD POPULAR,0
31.059,diputado,Tacna,2,UN CAMINO DIFERENTE,0
31.059,diputado,Tacna,2,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0
31.059,diputado,Tacna,2,PARTIDO POLÍTICO PERÚ PRIMERO,0
31.059,diputado,Tacna,2,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0
31.059,diputado,Tacna,2,PARTIDO APRISTA PERUANO,0
31.059,diputado,Tacna,2,RENOVACIÓN POPULAR,0
31.059,diputado,Tacna,2,FUERZA Y LIBERTAD,0
31.059,diputado,Tacna,2,UNIDAD NACIONAL,0
31.059,diputado,Tacna,2,VOTOS EN BLANCO,0
31.059,diputado,Tacna,2,VOTOS NULOS,0
31.059,diputado,Tumbes,2,VOTOS NULOS,1936
31.059,diputado,Tumbes,2,VOTOS EN BLANCO,1770
31.059,diputado,Tumbes,2,FUERZA POPULAR,1402
31.059,diputado,Tumbes,2,RENOVACIÓN POPULAR,862
31.059,diputado,Tumbes,2,ALIANZA PARA EL PROGRESO,600
31.059,diputado,Tumbes,2,JUNTOS POR EL PERÚ,557
31.059,diputado,Tumbes,2,PARTIDO PAÍS PARA TODOS,513
31.059,diputado,Tumbes,2,PARTIDO DEL BUEN GOBIERNO,314
31.059,diputado,Tumbes,2,AHORA NACIÓN - AN,310
31.059,diputado,Tumbes,2,PODEMOS PERÚ,275
31.059,diputado,Tumbes,2,PARTIDO DEMOCRÁTICO SOMOS PERÚ,268
31.059,diputado,Tumbes,2,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",144
31.059,diputado,Tumbes,2,PARTIDO APRISTA PERUANO,121
31.059,diputado,Tumbes,2,ALIANZA ELECTORAL VENCEREMOS,117
31.059,diputado,Tumbes,2,FE EN EL PERÚ,102
31.059,diputado,Tumbes,2,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,99
31.059,diputado,Tumbes,2,PARTIDO POLÍTICO PERÚ PRIMERO,84
31.059,diputado,Tumbes,2,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,70
31.059,diputado,Tumbes,2,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,63
31.059,diputado,Tumbes,2,PARTIDO DEMÓCRATA VERDE,46
31.059,diputado,Tumbes,2,PARTIDO MORADO,45
31.059,diputado,Tumbes,2,UNIDAD NACIONAL,30
31.059,diputado,Tumbes,2,SALVEMOS AL PERÚ,19
31.059,diputado,Tumbes,2,LIBERTAD POPULAR,18
31.059,diputado,Tumbes,2,PARTIDO POLÍTICO COOPERACIÓN POPULAR,15
31.059,diputado,Tumbes,2,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,15
31.059,diputado,Tumbes,2,UN CAMINO DIFERENTE,14
31.059,diputado,Tumbes,2,PARTIDO POLÍTICO PERÚ ACCIÓN,13
31.059,diputado,Tumbes,2,FUERZA Y LIBERTAD,11
31.059,diputado,Ucayali,3,VOTOS NULOS,5892
31.059,diputado,Ucayali,3,FUERZA POPULAR,5760
31.059,diputado,Ucayali,3,VOTOS EN BLANCO,5471
31.059,diputado,Ucayali,3,JUNTOS POR EL PERÚ,1548
31.059,diputado,Ucayali,3,PARTIDO CÍVICO OBRAS,1050
31.059,diputado,Ucayali,3,PARTIDO PAÍS PARA TODOS,1021
31.059,diputado,Ucayali,3,RENOVACIÓN POPULAR,965
31.059,diputado,Ucayali,3,PARTIDO DEL BUEN GOBIERNO,873
31.059,diputado,Ucayali,3,PARTIDO DEMOCRÁTICO SOMOS PERÚ,872
31.059,diputado,Ucayali,3,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,808
31.059,diputado,Ucayali,3,AHORA NACIÓN - AN,688
31.059,diputado,Ucayali,3,PODEMOS PERÚ,662
31.059,diputado,Ucayali,3,PARTIDO POLÍTICO PERÚ PRIMERO,544
31.059,diputado,Ucayali,3,PARTIDO DEMÓCRATA UNIDO PERÚ,396
31.059,diputado,Ucayali,3,PROGRESEMOS,317
31.059,diputado,Ucayali,3,ALIANZA PARA EL PROGRESO,312
31.059,diputado,Ucayali,3,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,256
31.059,diputado,Ucayali,3,PARTIDO FRENTE DE LA ESPERANZA 2021,240
31.059,diputado,Ucayali,3,PARTIDO APRISTA PERUANO,192
31.059,diputado,Ucayali,3,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,160
31.059,diputado,Ucayali,3,FE EN EL PERÚ,158
31.059,diputado,Ucayali,3,ALIANZA ELECTORAL VENCEREMOS,136
31.059,diputado,Ucayali,3,PARTIDO DEMÓCRATA VERDE,120
31.059,diputado,Ucayali,3,PARTIDO POLÍTICO COOPERACIÓN POPULAR,114
31.059,diputado,Ucayali,3,UNIDAD NACIONAL,95
31.059,diputado,Ucayali,3,LIBERTAD POPULAR,61
31.059,diputado,Ucayali,3,FUERZA Y LIBERTAD,58
31.059,diputado,Ucayali,3,PARTIDO POLÍTICO PERÚ ACCIÓN,56
31.059,diputado,Ucayali,3,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,48
31.059,diputado,Ucayali,3,UN CAMINO DIFERENTE,41
31.059,diputado,Ucayali,3,PARTIDO POLÍTICO PRIN,29
31.059,diputado,Ucayali,3,PARTIDO DEMOCRATICO FEDERAL,19
31.059,diputado,Ucayali,3,PERÚ MODERNO,18
31.059,diputado,PEX,2,VOTOS NULOS,8713
31.059,diputado,PEX,2,RENOVACIÓN POPULAR,8148
31.059,diputado,PEX,2,VOTOS EN BLANCO,4504
31.059,diputado,PEX,2,FUERZA POPULAR,4159
31.059,diputado,PEX,2,PARTIDO DEL BUEN GOBIERNO,3446
31.059,diputado,PEX,2,AHORA NACIÓN - AN,2372
31.059,diputado,PEX,2,PARTIDO CÍVICO OBRAS,2134
31.059,diputado,PEX,2,PARTIDO PAÍS PARA TODOS,2003
31.059,diputado,PEX,2,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",1177
31.059,diputado,PEX,2,PARTIDO APRISTA PERUANO,529
31.059,diputado,PEX,2,PARTIDO SICREO,410
31.059,diputado,PEX,2,PARTIDO FRENTE DE LA ESPERANZA 2021,311
31.059,diputado,PEX,2,UN CAMINO DIFERENTE,296
31.059,diputado,PEX,2,ALIANZA ELECTORAL VENCEREMOS,255
31.059,diputado,PEX,2,PARTIDO DEMOCRÁTICO SOMOS PERÚ,209
31.059,diputado,PEX,2,UNIDAD NACIONAL,199
31.059,diputado,PEX,2,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,194
31.059,diputado,PEX,2,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,178
31.059,diputado,PEX,2,PARTIDO DEMÓCRATA UNIDO PERÚ,175
31.059,diputado,PEX,2,PARTIDO MORADO,164
31.059,diputado,PEX,2,ALIANZA PARA EL PROGRESO,158
31.059,diputado,PEX,2,PARTIDO POLÍTICO COOPERACIÓN POPULAR,152
31.059,diputado,PEX,2,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,142
31.059,diputado,PEX,2,PODEMOS PERÚ,131
31.059,diputado,PEX,2,PARTIDO PATRIÓTICO DEL PERÚ,125
31.059,diputado,PEX,2,PARTIDO DEMÓCRATA VERDE,121
31.059,diputado,PEX,2,PARTIDO POLÍTICO PERÚ PRIMERO,111
31.059,diputado,PEX,2,PROGRESEMOS,103
31.059,diputado,PEX,2,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,97
31.059,diputado,PEX,2,FUERZA Y LIBERTAD,70
31.059,diputado,PEX,2,PARTIDO POLÍTICO PERÚ ACCIÓN,43
31.059,diputado,PEX,2,SALVEMOS AL PERÚ,34
31.059,diputado,PEX,2,PARTIDO POLÍTICO PRIN,24
31.059,diputado,PEX,2,FE EN EL PERÚ,24
32.014,diputado,Amazonas,2,VOTOS EN BLANCO,29874
32.014,diputado,Amazonas,2,VOTOS NULOS,10265
32.014,diputado,Amazonas,2,FUERZA POPULAR,9385
32.014,diputado,Amazonas,2,AHORA NACIÓN - AN,4242
32.014,diputado,Amazonas,2,ALIANZA PARA EL PROGRESO,2343
32.014,diputado,Amazonas,2,PARTIDO DEMOCRÁTICO SOMOS PERÚ,2290
32.014,diputado,Amazonas,2,RENOVACIÓN POPULAR,2139
32.014,diputado,Amazonas,2,PARTIDO DEL BUEN GOBIERNO,2010
32.014,diputado,Amazonas,2,ALIANZA ELECTORAL VENCEREMOS,1961
32.014,diputado,Amazonas,2,PODEMOS PERÚ,1548
32.014,diputado,Amazonas,2,PARTIDO PAÍS PARA TODOS,981
32.014,diputado,Amazonas,2,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,902
32.014,diputado,Amazonas,2,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",862
32.014,diputado,Amazonas,2,PARTIDO POLÍTICO COOPERACIÓN POPULAR,740
32.014,diputado,Amazonas,2,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,566
32.014,diputado,Amazonas,2,PARTIDO APRISTA PERUANO,501
32.014,diputado,Amazonas,2,PARTIDO POLÍTICO PERÚ PRIMERO,495
32.014,diputado,Amazonas,2,PARTIDO PATRIÓTICO DEL PERÚ,396
32.014,diputado,Amazonas,2,PARTIDO FRENTE DE LA ESPERANZA 2021,375
32.014,diputado,Amazonas,2,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,304
32.014,diputado,Amazonas,2,PARTIDO DEMÓCRATA VERDE,280
32.014,diputado,Amazonas,2,PARTIDO DEMÓCRATA UNIDO PERÚ,263
32.014,diputado,Amazonas,2,PARTIDO MORADO,255
32.014,diputado,Amazonas,2,UN CAMINO DIFERENTE,207
32.014,diputado,Amazonas,2,PROGRESEMOS,156
32.014,diputado,Amazonas,2,PARTIDO DEMOCRATICO FEDERAL,149
32.014,diputado,Amazonas,2,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,128
32.014,diputado,Amazonas,2,LIBERTAD POPULAR,123
32.014,diputado,Amazonas,2,PARTIDO POLÍTICO PRIN,94
32.014,diputado,Amazonas,2,UNIDAD NACIONAL,81
32.014,diputado,Amazonas,2,FUERZA Y LIBERTAD,71
32.014,diputado,Amazonas,2,PERÚ MODERNO,38
32.014,diputado,Áncash,5,VOTOS EN BLANCO,26378
32.014,diputado,Áncash,5,VOTOS NULOS,22515
32.014,diputado,Áncash,5,JUNTOS POR EL PERÚ,19332
32.014,diputado,Áncash,5,FUERZA POPULAR,16053
32.014,diputado,Áncash,5,AHORA NACIÓN - AN,7905
32.014,diputado,Áncash,5,PARTIDO CÍVICO OBRAS,7757
32.014,diputado,Áncash,5,PARTIDO PAÍS PARA TODOS,7664
32.014,diputado,Áncash,5,PODEMOS PERÚ,5133
32.014,diputado,Áncash,5,PARTIDO DEMOCRÁTICO SOMOS PERÚ,4490
32.014,diputado,Áncash,5,RENOVACIÓN POPULAR,4132
32.014,diputado,Áncash,5,PARTIDO DEL BUEN GOBIERNO,3807
32.014,diputado,Áncash,5,ALIANZA PARA EL PROGRESO,2889
32.014,diputado,Áncash,5,PARTIDO DEMÓCRATA VERDE,1639
32.014,diputado,Áncash,5,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,1492
32.014,diputado,Áncash,5,PARTIDO FRENTE DE LA ESPERANZA 2021,1453
32.014,diputado,Áncash,5,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",1415
32.014,diputado,Áncash,5,PARTIDO APRISTA PERUANO,1363
32.014,diputado,Áncash,5,PARTIDO POLÍTICO PERÚ PRIMERO,987
32.014,diputado,Áncash,5,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,946
32.014,diputado,Áncash,5,ALIANZA ELECTORAL VENCEREMOS,866
32.014,diputado,Áncash,5,PROGRESEMOS,694
32.014,diputado,Áncash,5,PARTIDO PATRIÓTICO DEL PERÚ,683
32.014,diputado,Áncash,5,PARTIDO POLÍTICO COOPERACIÓN POPULAR,678
32.014,diputado,Áncash,5,LIBERTAD POPULAR,662
32.014,diputado,Áncash,5,PARTIDO DEMÓCRATA UNIDO PERÚ,653
32.014,diputado,Áncash,5,PARTIDO MORADO,573
32.014,diputado,Áncash,5,UN CAMINO DIFERENTE,348
32.014,diputado,Áncash,5,FE EN EL PERÚ,315
32.014,diputado,Áncash,5,FUERZA Y LIBERTAD,282
32.014,diputado,Áncash,5,PARTIDO POLÍTICO PERÚ ACCIÓN,255
32.014,diputado,Áncash,5,SALVEMOS AL PERÚ,250
32.014,diputado,Áncash,5,UNIDAD NACIONAL,189
32.014,diputado,Áncash,5,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,175
32.014,diputado,Áncash,5,PARTIDO DEMOCRATICO FEDERAL,167
32.014,diputado,Áncash,5,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,156
32.014,diputado,Áncash,5,PARTIDO POLÍTICO PRIN,129
32.014,diputado,Apurímac,2,JUNTOS POR EL PERÚ,22166
32.014,diputado,Apurímac,2,VOTOS EN BLANCO,13800
32.014,diputado,Apurímac,2,VOTOS NULOS,10011
32.014,diputado,Apurímac,2,AHORA NACIÓN - AN,5217
32.014,diputado,Apurímac,2,PARTIDO CÍVICO OBRAS,5040
32.014,diputado,Apurímac,2,FUERZA POPULAR,2506
32.014,diputado,Apurímac,2,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,1999
32.014,diputado,Apurímac,2,PARTIDO DEL BUEN GOBIERNO,1514
32.014,diputado,Apurímac,2,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,1333
32.014,diputado,Apurímac,2,PODEMOS PERÚ,1262
32.014,diputado,Apurímac,2,ALIANZA PARA EL PROGRESO,1004
32.014,diputado,Apurímac,2,RENOVACIÓN POPULAR,934
32.014,diputado,Apurímac,2,PROGRESEMOS,865
32.014,diputado,Apurímac,2,ALIANZA ELECTORAL VENCEREMOS,823
32.014,diputado,Apurímac,2,LIBERTAD POPULAR,588
32.014,diputado,Apurímac,2,PARTIDO POLÍTICO PERÚ PRIMERO,503
32.014,diputado,Apurímac,2,PARTIDO PATRIÓTICO DEL PERÚ,495
32.014,diputado,Apurímac,2,PARTIDO PAÍS PARA TODOS,490
32.014,diputado,Apurímac,2,PARTIDO POLÍTICO COOPERACIÓN POPULAR,335
32.014,diputado,Apurímac,2,PARTIDO DEMOCRÁTICO SOMOS PERÚ,326
32.014,diputado,Apurímac,2,PARTIDO DEMÓCRATA VERDE,323
32.014,diputado,Apurímac,2,SALVEMOS AL PERÚ,276
32.014,diputado,Apurímac,2,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,252
32.014,diputado,Apurímac,2,PARTIDO APRISTA PERUANO,251
32.014,diputado,Apurímac,2,PARTIDO MORADO,213
32.014,diputado,Apurímac,2,PARTIDO DEMOCRATICO FEDERAL,161
32.014,diputado,Apurímac,2,FUERZA Y LIBERTAD,157
32.014,diputado,Apurímac,2,PARTIDO POLÍTICO PERÚ ACCIÓN,109
32.014,diputado,Apurímac,2,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,101
32.014,diputado,Apurímac,2,PARTIDO POLÍTICO PRIN,84
32.014,diputado,Apurímac,2,UNIDAD NACIONAL,55
32.014,diputado,Apurímac,2,UN CAMINO DIFERENTE,50
32.014,diputado,Arequipa,6,VOTOS NULOS,16321
32.014,diputado,Arequipa,6,JUNTOS POR EL PERÚ,14062
32.014,diputado,Arequipa,6,VOTOS EN BLANCO,10691
32.014,diputado,Arequipa,6,PARTIDO CÍVICO OBRAS,9478
32.014,diputado,Arequipa,6,PARTIDO DEL BUEN GOBIERNO,9098
32.014,diputado,Arequipa,6,PARTIDO PAÍS PARA TODOS,7091
32.014,diputado,Arequipa,6,AHORA NACIÓN - AN,5808
32.014,diputado,Arequipa,6,FUERZA POPULAR,5070
32.014,diputado,Arequipa,6,RENOVACIÓN POPULAR,4666
32.014,diputado,Arequipa,6,PODEMOS PERÚ,2444
32.014,diputado,Arequipa,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,2399
32.014,diputado,Arequipa,6,PARTIDO SICREO,2286
32.014,diputado,Arequipa,6,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",2160
32.014,diputado,Arequipa,6,PARTIDO FRENTE DE LA ESPERANZA 2021,1934
32.014,diputado,Arequipa,6,PARTIDO APRISTA PERUANO,1854
32.014,diputado,Arequipa,6,ALIANZA PARA EL PROGRESO,1636
32.014,diputado,Arequipa,6,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1216
32.014,diputado,Arequipa,6,PARTIDO POLÍTICO PERÚ PRIMERO,946
32.014,diputado,Arequipa,6,ALIANZA ELECTORAL VENCEREMOS,937
32.014,diputado,Arequipa,6,PARTIDO DEMÓCRATA UNIDO PERÚ,886
32.014,diputado,Arequipa,6,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,804
32.014,diputado,Arequipa,6,PARTIDO PATRIÓTICO DEL PERÚ,661
32.014,diputado,Arequipa,6,PROGRESEMOS,599
32.014,diputado,Arequipa,6,PARTIDO DEMÓCRATA VERDE,525
32.014,diputado,Arequipa,6,PARTIDO DEMOCRÁTICO SOMOS PERÚ,390
32.014,diputado,Arequipa,6,UNIDAD NACIONAL,361
32.014,diputado,Arequipa,6,PARTIDO MORADO,275
32.014,diputado,Arequipa,6,FUERZA Y LIBERTAD,271
32.014,diputado,Arequipa,6,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,205
32.014,diputado,Arequipa,6,UN CAMINO DIFERENTE,204
32.014,diputado,Arequipa,6,PERÚ MODERNO,198
32.014,diputado,Arequipa,6,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,181
32.014,diputado,Arequipa,6,PARTIDO POLÍTICO PERÚ ACCIÓN,159
32.014,diputado,Arequipa,6,PARTIDO DEMOCRATICO FEDERAL,158
32.014,diputado,Arequipa,6,FE EN EL PERÚ,139
32.014,diputado,Arequipa,6,SALVEMOS AL PERÚ,126
32.014,diputado,Arequipa,6,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,86
32.014,diputado,Arequipa,6,PARTIDO POLÍTICO PRIN,79
32.014,diputado,Ayacucho,3,JUNTOS POR EL PERÚ,26776
32.014,diputado,Ayacucho,3,VOTOS EN BLANCO,18661
32.014,diputado,Ayacucho,3,VOTOS NULOS,17924
32.014,diputado,Ayacucho,3,AHORA NACIÓN - AN,12541
32.014,diputado,Ayacucho,3,PARTIDO CÍVICO OBRAS,9220
32.014,diputado,Ayacucho,3,FUERZA POPULAR,5655
32.014,diputado,Ayacucho,3,PARTIDO DEL BUEN GOBIERNO,3796
32.014,diputado,Ayacucho,3,PODEMOS PERÚ,3310
32.014,diputado,Ayacucho,3,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,2711
32.014,diputado,Ayacucho,3,PARTIDO POLÍTICO PERÚ PRIMERO,2409
32.014,diputado,Ayacucho,3,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,2091
32.014,diputado,Ayacucho,3,ALIANZA ELECTORAL VENCEREMOS,1807
32.014,diputado,Ayacucho,3,RENOVACIÓN POPULAR,1719
32.014,diputado,Ayacucho,3,PARTIDO FRENTE DE LA ESPERANZA 2021,1530
32.014,diputado,Ayacucho,3,PARTIDO DEMÓCRATA UNIDO PERÚ,1463
32.014,diputado,Ayacucho,3,ALIANZA PARA EL PROGRESO,1424
32.014,diputado,Ayacucho,3,LIBERTAD POPULAR,1368
32.014,diputado,Ayacucho,3,PARTIDO PAÍS PARA TODOS,1343
32.014,diputado,Ayacucho,3,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1071
32.014,diputado,Ayacucho,3,PARTIDO DEMOCRÁTICO SOMOS PERÚ,1024
32.014,diputado,Ayacucho,3,PARTIDO DEMÓCRATA VERDE,693
32.014,diputado,Ayacucho,3,PROGRESEMOS,627
32.014,diputado,Ayacucho,3,PARTIDO APRISTA PERUANO,524
32.014,diputado,Ayacucho,3,PERÚ MODERNO,436
32.014,diputado,Ayacucho,3,FUERZA Y LIBERTAD,247
32.014,diputado,Ayacucho,3,UN CAMINO DIFERENTE,193
32.014,diputado,Ayacucho,3,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,161
32.014,diputado,Ayacucho,3,PARTIDO DEMOCRATICO FEDERAL,150
32.014,diputado,Ayacucho,3,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,129
32.014,diputado,Ayacucho,3,UNIDAD NACIONAL,126
32.014,diputado,Cajamarca,6,JUNTOS POR EL PERÚ,33816
32.014,diputado,Cajamarca,6,VOTOS EN BLANCO,21762
32.014,diputado,Cajamarca,6,VOTOS NULOS,17365
32.014,diputado,Cajamarca,6,FUERZA POPULAR,9843
32.014,diputado,Cajamarca,6,PARTIDO CÍVICO OBRAS,6478
32.014,diputado,Cajamarca,6,ALIANZA PARA EL PROGRESO,3842
32.014,diputado,Cajamarca,6,AHORA NACIÓN - AN,3467
32.014,diputado,Cajamarca,6,PARTIDO DEL BUEN GOBIERNO,3211
32.014,diputado,Cajamarca,6,PODEMOS PERÚ,2480
32.014,diputado,Cajamarca,6,RENOVACIÓN POPULAR,2458
32.014,diputado,Cajamarca,6,PARTIDO DEMOCRÁTICO SOMOS PERÚ,2401
32.014,diputado,Cajamarca,6,PARTIDO POLÍTICO PERÚ PRIMERO,1936
32.014,diputado,Cajamarca,6,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",1675
32.014,diputado,Cajamarca,6,PARTIDO PAÍS PARA TODOS,1451
32.014,diputado,Cajamarca,6,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,1236
32.014,diputado,Cajamarca,6,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,775
32.014,diputado,Cajamarca,6,PARTIDO FRENTE DE LA ESPERANZA 2021,741
32.014,diputado,Cajamarca,6,LIBERTAD POPULAR,699
32.014,diputado,Cajamarca,6,PARTIDO APRISTA PERUANO,684
32.014,diputado,Cajamarca,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,637
32.014,diputado,Cajamarca,6,PARTIDO MORADO,558
32.014,diputado,Cajamarca,6,ALIANZA ELECTORAL VENCEREMOS,482
32.014,diputado,Cajamarca,6,PARTIDO POLÍTICO COOPERACIÓN POPULAR,443
32.014,diputado,Cajamarca,6,UN CAMINO DIFERENTE,411
32.014,diputado,Cajamarca,6,PARTIDO DEMÓCRATA VERDE,369
32.014,diputado,Cajamarca,6,PARTIDO DEMÓCRATA UNIDO PERÚ,292
32.014,diputado,Cajamarca,6,UNIDAD NACIONAL,273
32.014,diputado,Cajamarca,6,PROGRESEMOS,248
32.014,diputado,Cajamarca,6,SALVEMOS AL PERÚ,208
32.014,diputado,Cajamarca,6,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,197
32.014,diputado,Cajamarca,6,PARTIDO DEMOCRATICO FEDERAL,192
32.014,diputado,Cajamarca,6,PARTIDO POLÍTICO PRIN,157
32.014,diputado,Cajamarca,6,PERÚ MODERNO,133
32.014,diputado,Cajamarca,6,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,91
32.014,diputado,Cajamarca,6,PARTIDO POLÍTICO PERÚ ACCIÓN,65
32.014,diputado,Cajamarca,6,FUERZA Y LIBERTAD,63
32.014,diputado,Callao,4,VOTOS NULOS,80937
32.014,diputado,Callao,4,FUERZA POPULAR,63711
32.014,diputado,Callao,4,PARTIDO DEL BUEN GOBIERNO,55845
32.014,diputado,Callao,4,RENOVACIÓN POPULAR,54864
32.014,diputado,Callao,4,VOTOS EN BLANCO,51910
32.014,diputado,Callao,4,PARTIDO PAÍS PARA TODOS,32845
32.014,diputado,Callao,4,PARTIDO CÍVICO OBRAS,26265
32.014,diputado,Callao,4,AHORA NACIÓN - AN,26163
32.014,diputado,Callao,4,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",16736
32.014,diputado,Callao,4,JUNTOS POR EL PERÚ,10693
32.014,diputado,Callao,4,PARTIDO APRISTA PERUANO,7488
32.014,diputado,Callao,4,PARTIDO DEMOCRÁTICO SOMOS PERÚ,5359
32.014,diputado,Callao,4,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,4692
32.014,diputado,Callao,4,PARTIDO FRENTE DE LA ESPERANZA 2021,4657
32.014,diputado,Callao,4,PODEMOS PERÚ,4607
32.014,diputado,Callao,4,ALIANZA PARA EL PROGRESO,4453
32.014,diputado,Callao,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,4217
32.014,diputado,Callao,4,PROGRESEMOS,3259
32.014,diputado,Callao,4,UNIDAD NACIONAL,3075
32.014,diputado,Callao,4,LIBERTAD POPULAR,3069
32.014,diputado,Callao,4,PARTIDO MORADO,2675
32.014,diputado,Callao,4,PARTIDO PATRIÓTICO DEL PERÚ,2652
32.014,diputado,Callao,4,PARTIDO POLÍTICO PERÚ PRIMERO,2523
32.014,diputado,Callao,4,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,2081
32.014,diputado,Callao,4,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1765
32.014,diputado,Callao,4,ALIANZA ELECTORAL VENCEREMOS,1715
32.014,diputado,Callao,4,PARTIDO DEMÓCRATA VERDE,1565
32.014,diputado,Callao,4,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,1403
